date,keyword,rank,clicks,impressions,ctr
2025-06-05,ai for business,34,19,9532,0.0019932857742341586
2025-06-05,customer segmentation,18,88,9589,0.009177182187923662
2025-06-05,sales forecasting,18,72,10609,0.006786690545763032
2025-06-06,marketing analytics,46,73,11860,0.006155143338954469
2025-06-06,ai for business,40,10,6824,0.0014654161781946073
2025-06-06,customer segmentation,46,7,17091,0.00040957228950909836
2025-06-06,sales forecasting,42,69,18442,0.003741459711528034
2025-06-07,marketing analytics,5,91,13109,0.006941795712869021
2025-06-07,ai for business,7,42,7319,0.005738488864598989
2025-06-07,customer segmentation,25,56,18699,0.0029948125568212206
2025-06-07,sales forecasting,4,41,18755,0.0021860837110103974
2025-06-08,marketing analytics,47,12,18639,0.0006438113632705617
2025-06-08,ai for business,12,94,2544,0.036949685534591194
2025-06-08,customer segmentation,44,73,11328,0.006444209039548022
2025-06-08,sales forecasting,10,75,2978,0.025184687709872398
2025-06-09,marketing analytics,4,65,9007,0.0072166093038747645
2025-06-09,ai for business,5,91,7832,0.01161899897854954
2025-06-09,customer segmentation,39,26,6616,0.003929866989117291
2025-06-09,sales forecasting,27,79,8110,0.009741060419235512
2025-06-10,marketing analytics,37,65,16765,0.0038771249627199524
2025-06-10,ai for business,33,83,1718,0.04831199068684517
2025-06-10,customer segmentation,23,80,13912,0.005750431282346176
2025-06-10,sales forecasting,12,33,7319,0.004508812679327777
2025-06-11,marketing analytics,26,46,9765,0.004710701484895033
2025-06-11,ai for business,4,68,4265,0.015943728018757326
2025-06-11,customer segmentation,2,27,12251,0.002203901722308383
2025-06-11,sales forecasting,28,46,2259,0.02036299247454626
2025-06-12,marketing analytics,42,63,3041,0.02071686945083854
2025-06-12,ai for business,38,6,3484,0.001722158438576349
2025-06-12,customer segmentation,47,58,6582,0.00881191127316925
2025-06-12,sales forecasting,38,20,5861,0.003412386964681795
2025-06-13,marketing analytics,7,55,12279,0.004479192116621874
2025-06-13,ai for business,38,42,9499,0.004421518054532056
2025-06-13,customer segmentation,12,62,19908,0.003114325899136026
2025-06-13,sales forecasting,23,41,19871,0.0020633083387851642
2025-06-14,marketing analytics,9,18,7293,0.0024681201151789387
2025-06-14,ai for business,13,18,3735,0.004819277108433735
2025-06-14,customer segmentation,8,34,15945,0.002132329883976168
2025-06-14,sales forecasting,33,70,18015,0.0038856508465167916
2025-06-15,marketing analytics,28,84,17830,0.004711160964666293
2025-06-15,ai for business,42,19,17717,0.0010724163233053
2025-06-15,customer segmentation,5,11,12654,0.0008692903429745535
2025-06-15,sales forecasting,2,36,17765,0.0020264565156206025
2025-06-16,marketing analytics,37,12,6426,0.0018674136321195146
2025-06-16,ai for business,20,68,5098,0.013338564142801098
2025-06-16,customer segmentation,46,9,8825,0.0010198300283286118
2025-06-16,sales forecasting,39,65,14658,0.004434438531859736
2025-06-17,marketing analytics,4,18,12398,0.0014518470721084046
2025-06-17,ai for business,6,79,6745,0.011712379540400296
2025-06-17,customer segmentation,19,35,14989,0.002335045700180132
2025-06-17,sales forecasting,8,46,16531,0.0027826507773274453
2025-06-18,marketing analytics,48,19,3161,0.0060107560898449855
2025-06-18,ai for business,39,44,5993,0.0073418988820290335
2025-06-18,customer segmentation,14,19,4492,0.004229741763134461
2025-06-18,sales forecasting,48,36,15334,0.0023477240119994785
2025-06-19,marketing analytics,26,37,18001,0.0020554413643686462
2025-06-19,ai for business,11,62,1764,0.035147392290249435
2025-06-19,customer segmentation,45,84,19168,0.004382303839732888
2025-06-19,sales forecasting,6,35,1989,0.017596782302664656
2025-06-20,marketing analytics,49,17,12527,0.001357068731539874
2025-06-20,ai for business,40,83,2739,0.030303030303030304
2025-06-20,customer segmentation,8,68,2621,0.025944296070202214
2025-06-20,sales forecasting,24,99,8455,0.011709047900650502
2025-06-21,marketing analytics,45,7,14020,0.0004992867332382311
2025-06-21,ai for business,11,14,18141,0.0007717325395512927
2025-06-21,customer segmentation,37,30,15085,0.0019887305270135896
2025-06-21,sales forecasting,8,95,8607,0.011037527593818985
2025-06-22,marketing analytics,7,45,8473,0.005310987843738935
2025-06-22,ai for business,33,54,4480,0.012053571428571429
2025-06-22,customer segmentation,11,62,1490,0.04161073825503356
2025-06-22,sales forecasting,34,98,17068,0.005741738926646356
2025-06-23,marketing analytics,27,71,9935,0.007146451937594363
2025-06-23,ai for business,37,23,9959,0.0023094688221709007
2025-06-23,customer segmentation,29,81,16159,0.005012686428615632
2025-06-23,sales forecasting,48,24,14695,0.0016332085743450153
2025-06-24,marketing analytics,21,30,17642,0.001700487473075615
2025-06-24,ai for business,48,87,14017,0.006206748947706357
2025-06-24,customer segmentation,45,23,11444,0.0020097867878364206
2025-06-24,sales forecasting,38,90,18150,0.0049586776859504135
2025-06-25,marketing analytics,12,14,9354,0.0014966859097712208
2025-06-25,ai for business,32,90,18553,0.00485096749851776
2025-06-25,customer segmentation,38,78,3933,0.019832189168573607
2025-06-25,sales forecasting,21,69,5882,0.011730703842230534
2025-06-26,marketing analytics,11,87,17232,0.00504874651810585
2025-06-26,ai for business,37,80,12916,0.006193868070610096
2025-06-26,customer segmentation,33,87,12537,0.006939459200765733
2025-06-26,sales forecasting,27,74,2002,0.03696303696303696
2025-06-27,marketing analytics,38,94,2084,0.045105566218809984
2025-06-27,ai for business,5,10,9366,0.001067691650651292
2025-06-27,customer segmentation,32,51,17107,0.0029812357514467764
2025-06-27,sales forecasting,48,67,15075,0.0044444444444444444
2025-06-28,marketing analytics,40,64,15101,0.0042381299251705185
2025-06-28,ai for business,24,73,8789,0.00830583684150643
2025-06-28,customer segmentation,41,67,6540,0.010244648318042813
2025-06-28,sales forecasting,19,27,17471,0.001545418121458417
2025-06-29,marketing analytics,13,20,2062,0.009699321047526674
2025-06-29,ai for business,13,88,12724,0.0069160641307764855
2025-06-29,customer segmentation,25,9,12892,0.0006981073533974558
2025-06-29,sales forecasting,46,62,5765,0.01075455333911535
2025-06-30,marketing analytics,33,25,7401,0.0033779219024456155
2025-06-30,ai for business,24,77,12488,0.00616591928251121
2025-06-30,customer segmentation,46,81,3865,0.02095730918499353
2025-06-30,sales forecasting,14,7,17015,0.00041140170437848955
2025-07-01,marketing analytics,6,19,18226,0.0010424668056622408
2025-07-01,ai for business,30,81,10739,0.0075426017320048425
2025-07-01,customer segmentation,23,70,5464,0.01281112737920937
2025-07-01,sales forecasting,15,74,3666,0.020185488270594652
2025-07-02,marketing analytics,9,12,19896,0.0006031363088057901
2025-07-02,ai for business,26,57,19799,0.0028789332794585585
2025-07-02,customer segmentation,7,23,5634,0.0040823571175008875
2025-07-02,sales forecasting,11,54,16681,0.0032372159942449493
2025-07-03,marketing analytics,35,26,8641,0.00300891100567064
2025-07-03,ai for business,19,10,10612,0.0009423294383716547
2025-07-03,customer segmentation,48,58,18836,0.003079210023359524
2025-07-03,sales forecasting,5,80,13453,0.00594662900468297
2025-07-04,marketing analytics,26,37,2166,0.017082179132040628
2025-07-04,ai for business,4,15,16061,0.0009339393562044705
2025-07-04,customer segmentation,40,91,9342,0.00974095482766003
2025-07-04,sales forecasting,4,45,14423,0.003120016640088747
2025-07-05,marketing analytics,10,81,7914,0.01023502653525398
2025-07-05,ai for business,7,93,15568,0.005973792394655704
2025-07-05,customer segmentation,28,9,2543,0.003539127015336217
2025-07-05,sales forecasting,33,47,1223,0.038430089942763694
2025-07-06,marketing analytics,8,91,8238,0.011046370478271426
2025-07-06,ai for business,29,95,3313,0.028674916993661335
2025-07-06,customer segmentation,1,84,6151,0.013656316046171355
2025-07-06,sales forecasting,7,13,6622,0.0019631531259438235
2025-07-07,marketing analytics,33,64,19931,0.003211078219858512
2025-07-07,ai for business,22,78,17372,0.004489983882109141
2025-07-07,customer segmentation,8,17,5739,0.0029621885345879075
2025-07-07,sales forecasting,6,66,13349,0.004944190576073114
2025-07-08,marketing analytics,48,25,18697,0.001337112905813767
2025-07-08,ai for business,15,66,12010,0.005495420482930891
2025-07-08,customer segmentation,37,40,18643,0.0021455774285254517
2025-07-08,sales forecasting,8,63,18166,0.0034680171749421995
2025-07-09,marketing analytics,9,17,17081,0.000995257888882384
2025-07-09,ai for business,16,78,4359,0.017894012388162423
2025-07-09,customer segmentation,39,59,17289,0.0034125744693157497
2025-07-09,sales forecasting,48,29,7625,0.00380327868852459
2025-07-10,marketing analytics,4,82,15795,0.005191516302627414
2025-07-10,ai for business,39,96,5446,0.017627616599338966
2025-07-10,customer segmentation,46,19,7640,0.0024869109947643978
2025-07-10,sales forecasting,30,13,19286,0.0006740640879394379
2025-07-11,marketing analytics,8,67,3352,0.019988066825775655
2025-07-11,ai for business,3,11,7117,0.0015455950540958269
2025-07-11,customer segmentation,30,53,14482,0.0036597155089076096
2025-07-11,sales forecasting,20,78,15925,0.004897959183673469
2025-07-12,marketing analytics,45,15,10446,0.0014359563469270534
2025-07-12,ai for business,45,17,15187,0.0011193784157503127
2025-07-12,customer segmentation,43,17,8813,0.0019289685691591966
2025-07-12,sales forecasting,20,54,7014,0.007698887938408896
2025-07-13,marketing analytics,42,36,11073,0.003251151449471688
2025-07-13,ai for business,35,59,12430,0.004746580852775543
2025-07-13,customer segmentation,35,78,13776,0.005662020905923345
2025-07-13,sales forecasting,16,93,5978,0.015557042489126798
2025-07-14,marketing analytics,18,63,1550,0.04064516129032258
2025-07-14,ai for business,8,83,8083,0.010268464678955834
2025-07-14,customer segmentation,28,34,1407,0.024164889836531627
2025-07-14,sales forecasting,26,50,8531,0.005860977611065526
2025-07-15,marketing analytics,5,36,9072,0.003968253968253968
2025-07-15,ai for business,49,92,4589,0.020047940727827413
2025-07-15,customer segmentation,45,96,6013,0.015965408282055546
2025-07-15,sales forecasting,6,17,4478,0.003796337650736936
2025-07-16,marketing analytics,9,39,16259,0.0023986715050126083
2025-07-16,ai for business,4,5,3618,0.0013819789939192924
2025-07-16,customer segmentation,49,46,13275,0.003465160075329567
2025-07-16,sales forecasting,22,20,3816,0.005241090146750524
2025-07-17,marketing analytics,15,72,7128,0.010101010101010102
2025-07-17,ai for business,37,74,16193,0.004569875872290496
2025-07-17,customer segmentation,29,28,11805,0.0023718763235916983
2025-07-17,sales forecasting,19,86,16400,0.0052439024390243906
2025-07-18,marketing analytics,12,40,4130,0.009685230024213076
2025-07-18,ai for business,45,53,12966,0.0040876137590621624
2025-07-18,customer segmentation,12,89,6336,0.014046717171717172
2025-07-18,sales forecasting,44,22,10368,0.0021219135802469135
2025-07-19,marketing analytics,37,39,11366,0.00343128629245117
2025-07-19,ai for business,48,60,7351,0.008162154808869542
2025-07-19,customer segmentation,23,58,3824,0.015167364016736401
2025-07-19,sales forecasting,1,52,8879,0.005856515373352855
2025-07-20,marketing analytics,44,65,17348,0.0037468296057182383
2025-07-20,ai for business,22,41,16733,0.0024502480129086237
2025-07-20,customer segmentation,1,13,18186,0.0007148355878148026
2025-07-20,sales forecasting,34,24,8773,0.0027356662487176566
2025-07-21,marketing analytics,15,47,7274,0.006461369260379434
2025-07-21,ai for business,34,76,2480,0.03064516129032258
2025-07-21,customer segmentation,14,91,17675,0.005148514851485149
2025-07-21,sales forecasting,14,98,6120,0.016013071895424835
2025-07-22,marketing analytics,14,71,4301,0.01650778888630551
2025-07-22,ai for business,17,14,9745,0.0014366341713699332
2025-07-22,customer segmentation,34,89,16187,0.005498239327855686
2025-07-22,sales forecasting,11,92,6126,0.015017956252040483
2025-07-23,marketing analytics,11,50,3088,0.016191709844559584
2025-07-23,ai for business,13,94,9262,0.010148995897214425
2025-07-23,customer segmentation,28,37,9827,0.0037651368678131678
2025-07-23,sales forecasting,46,7,2868,0.0024407252440725243
2025-07-24,marketing analytics,16,34,9885,0.00343955488113303
2025-07-24,ai for business,1,96,6481,0.014812528930720568
2025-07-24,customer segmentation,12,15,1392,0.010775862068965518
2025-07-24,sales forecasting,41,44,4143,0.010620323437122858
2025-07-25,marketing analytics,15,44,13756,0.00319860424542018
2025-07-25,ai for business,4,19,4994,0.0038045654785742893
2025-07-25,customer segmentation,1,20,14877,0.0013443570612354642
2025-07-25,sales forecasting,16,94,7228,0.013004980630879912
2025-07-26,marketing analytics,40,46,9817,0.004685749210553122
2025-07-26,ai for business,39,50,1238,0.04038772213247173
2025-07-26,customer segmentation,1,31,4722,0.006565014824227023
2025-07-26,sales forecasting,32,88,14538,0.006053102214885128
2025-07-27,marketing analytics,19,89,8866,0.010038348748026168
2025-07-27,ai for business,20,75,8327,0.00900684520235379
2025-07-27,customer segmentation,1,31,11681,0.0026538823730844962
2025-07-27,sales forecasting,8,74,18711,0.003954892843781733
2025-07-28,marketing analytics,30,66,16066,0.004108054276111042
2025-07-28,ai for business,19,82,15653,0.005238612406567431
2025-07-28,customer segmentation,28,88,1995,0.04411027568922306
2025-07-28,sales forecasting,39,62,5931,0.01045354914854156
2025-07-29,marketing analytics,30,22,13298,0.001654384117912468
2025-07-29,ai for business,26,68,7025,0.009679715302491104
2025-07-29,customer segmentation,16,63,18116,0.0034775888717156105
2025-07-29,sales forecasting,18,33,10271,0.003212929607633142
2025-07-30,marketing analytics,34,90,11934,0.007541478129713424
2025-07-30,ai for business,45,33,16765,0.001968386519534745
2025-07-30,customer segmentation,16,48,3390,0.01415929203539823
2025-07-30,sales forecasting,29,53,15620,0.003393085787451985
2025-07-31,marketing analytics,43,48,9131,0.00525681743511116
2025-07-31,ai for business,42,83,1434,0.05788005578800558
2025-07-31,customer segmentation,14,90,5266,0.017090770983668818
2025-07-31,sales forecasting,26,30,7462,0.004020369874028411
2025-08-01,marketing analytics,4,94,18675,0.005033467202141901
2025-08-01,ai for business,14,9,2015,0.004466501240694789
2025-08-01,customer segmentation,48,39,6867,0.005679335954565312
2025-08-01,sales forecasting,18,99,18799,0.0052662375658279695
2025-08-02,marketing analytics,19,44,3694,0.011911207363291824
2025-08-02,ai for business,16,97,1277,0.0759592795614722
2025-08-02,customer segmentation,22,36,5111,0.007043631383290941
2025-08-02,sales forecasting,46,44,18181,0.0024201089049007206
2025-08-03,marketing analytics,8,32,15011,0.0021317700353074413
2025-08-03,ai for business,8,53,13427,0.003947270425262531
2025-08-03,customer segmentation,39,10,3640,0.0027472527472527475
2025-08-03,sales forecasting,12,59,4304,0.01370817843866171
2025-08-04,marketing analytics,3,18,16002,0.0011248593925759281
2025-08-04,ai for business,5,8,16326,0.0004900159255175794
2025-08-04,customer segmentation,47,12,12263,0.0009785533719318274
2025-08-04,sales forecasting,24,50,12493,0.004002241255102857
2025-08-05,marketing analytics,15,70,13285,0.005269100489273617
2025-08-05,ai for business,44,90,7846,0.011470813153199082
2025-08-05,customer segmentation,19,73,14869,0.004909543345214876
2025-08-05,sales forecasting,49,63,18414,0.003421309872922776
2025-08-06,marketing analytics,34,60,7054,0.008505812305075135
2025-08-06,ai for business,36,62,11020,0.005626134301270417
2025-08-06,customer segmentation,45,70,8848,0.007911392405063292
2025-08-06,sales forecasting,23,75,8113,0.009244422531739184
2025-08-07,marketing analytics,40,40,1442,0.027739251040221916
2025-08-07,ai for business,37,64,14645,0.004370092181631956
2025-08-07,customer segmentation,14,98,13587,0.0072127769191138585
2025-08-07,sales forecasting,4,49,1434,0.03417015341701534
2025-08-08,marketing analytics,32,87,2427,0.03584672435105068
2025-08-08,ai for business,7,25,12751,0.001960630538781272
2025-08-08,customer segmentation,4,30,19710,0.0015220700152207
2025-08-08,sales forecasting,38,94,13240,0.007099697885196375
2025-08-09,marketing analytics,19,53,9888,0.005360032362459547
2025-08-09,ai for business,15,30,2556,0.011737089201877934
2025-08-09,customer segmentation,28,5,12355,0.0004046944556859571
2025-08-09,sales forecasting,5,30,5744,0.005222841225626741
2025-08-10,marketing analytics,21,52,17998,0.002889209912212468
2025-08-10,ai for business,17,46,4333,0.010616201246249712
2025-08-10,customer segmentation,12,71,11501,0.006173376228154073
2025-08-10,sales forecasting,49,24,17891,0.0013414565982896429
2025-08-11,marketing analytics,24,36,10990,0.003275705186533212
2025-08-11,ai for business,10,34,9228,0.003684438664932813
2025-08-11,customer segmentation,26,30,8875,0.0033802816901408453
2025-08-11,sales forecasting,34,43,15333,0.0028044087914954672
2025-08-12,marketing analytics,40,6,17676,0.00033944331296673454
2025-08-12,ai for business,48,41,2968,0.013814016172506738
2025-08-12,customer segmentation,33,51,11891,0.004288958035489026
2025-08-12,sales forecasting,23,59,15131,0.003899279624611724
2025-08-13,marketing analytics,41,80,16839,0.004750875942751945
2025-08-13,ai for business,35,18,1171,0.015371477369769428
2025-08-13,customer segmentation,4,88,18024,0.004882379050155349
2025-08-13,sales forecasting,20,62,6115,0.010139002452984464
2025-08-14,marketing analytics,30,83,4075,0.020368098159509202
2025-08-14,ai for business,19,40,3668,0.010905125408942203
2025-08-14,customer segmentation,10,26,10657,0.00243971098808295
2025-08-14,sales forecasting,48,80,3035,0.026359143327841845
2025-08-15,marketing analytics,20,16,4245,0.003769140164899882
2025-08-15,ai for business,16,32,9271,0.0034516233416028476
2025-08-15,customer segmentation,35,13,12690,0.001024428684003152
2025-08-15,sales forecasting,12,16,13035,0.001227464518603759
2025-08-16,marketing analytics,44,95,18528,0.005127374784110536
2025-08-16,ai for business,16,69,15386,0.004484596386325231
2025-08-16,customer segmentation,4,89,19372,0.00459425975634937
2025-08-16,sales forecasting,16,90,14585,0.0061707233459033254
2025-08-17,marketing analytics,46,35,3042,0.011505588428665352
2025-08-17,ai for business,13,76,8892,0.008547008547008548
2025-08-17,customer segmentation,17,8,4126,0.0019389238972370335
2025-08-17,sales forecasting,36,62,17677,0.003507382474401765
2025-08-18,marketing analytics,48,5,16068,0.00031117749564351505
2025-08-18,ai for business,18,79,16552,0.004772837119381344
2025-08-18,customer segmentation,35,74,14475,0.005112262521588947
2025-08-18,sales forecasting,36,27,2999,0.009003001000333445
2025-08-19,marketing analytics,28,11,3034,0.0036255767963085037
2025-08-19,ai for business,38,21,5555,0.0037803780378037805
2025-08-19,customer segmentation,12,13,16615,0.0007824255191092387
2025-08-19,sales forecasting,24,19,11784,0.0016123557365919892
2025-08-20,marketing analytics,21,89,5406,0.016463189049204588
2025-08-20,ai for business,22,88,1905,0.046194225721784776
2025-08-20,customer segmentation,46,85,1558,0.05455712451861361
2025-08-20,sales forecasting,7,95,2358,0.04028837998303647
2025-08-21,marketing analytics,3,71,5628,0.01261549395877754
2025-08-21,ai for business,15,81,6622,0.01223195409241921
2025-08-21,customer segmentation,17,75,10797,0.006946373992775771
2025-08-21,sales forecasting,49,54,15938,0.0033881289998745137
2025-08-22,marketing analytics,12,95,5352,0.01775037369207773
2025-08-22,ai for business,44,19,11476,0.0016556291390728477
2025-08-22,customer segmentation,37,62,11401,0.005438119463204982
2025-08-22,sales forecasting,24,59,19791,0.002981153049365873
2025-08-23,marketing analytics,32,34,16707,0.0020350751182139225
2025-08-23,ai for business,41,75,6377,0.011761016151795515
2025-08-23,customer segmentation,45,67,17209,0.0038933116392585276
2025-08-23,sales forecasting,41,10,6971,0.0014345144168698895
2025-08-24,marketing analytics,44,95,17215,0.00551844321812373
2025-08-24,ai for business,38,34,9653,0.0035222210711695844
2025-08-24,customer segmentation,42,60,10997,0.005456033463671911
2025-08-24,sales forecasting,47,95,2548,0.03728414442700157
2025-08-25,marketing analytics,13,58,10849,0.005346114849294866
2025-08-25,ai for business,18,34,8855,0.0038396386222473177
2025-08-25,customer segmentation,8,90,14610,0.006160164271047228
2025-08-25,sales forecasting,33,95,11176,0.008500357909806728
2025-08-26,marketing analytics,8,49,12158,0.004030268136206613
2025-08-26,ai for business,47,97,6523,0.014870458378046911
2025-08-26,customer segmentation,42,30,18492,0.0016223231667748216
2025-08-26,sales forecasting,16,79,9234,0.00855533896469569
2025-08-27,marketing analytics,9,76,5071,0.014987182015381581
2025-08-27,ai for business,22,22,15205,0.0014468924695823743
2025-08-27,customer segmentation,14,56,11790,0.004749787955894826
2025-08-27,sales forecasting,22,52,11866,0.004382268666779033
2025-08-28,marketing analytics,8,72,4874,0.014772260976610586
2025-08-28,ai for business,41,67,2059,0.03254006799417193
2025-08-28,customer segmentation,31,68,9729,0.006989413094871004
2025-08-28,sales forecasting,35,18,11400,0.0015789473684210526
2025-08-29,marketing analytics,13,47,15489,0.0030344115178513784
2025-08-29,ai for business,38,93,12740,0.007299843014128728
2025-08-29,customer segmentation,15,16,14295,0.0011192724728926197
2025-08-29,sales forecasting,33,68,16741,0.004061883997371722
2025-08-30,marketing analytics,7,52,12224,0.004253926701570681
2025-08-30,ai for business,34,80,7519,0.01063971272775635
2025-08-30,customer segmentation,23,38,16803,0.0022615009224543235
2025-08-30,sales forecasting,22,77,11184,0.00688483547925608
2025-08-31,marketing analytics,5,92,11273,0.00816109287678524
2025-08-31,ai for business,8,33,11214,0.0029427501337613697
2025-08-31,customer segmentation,9,15,16360,0.0009168704156479218
2025-08-31,sales forecasting,17,81,10471,0.007735650845191481
2025-09-01,marketing analytics,25,55,4551,0.012085255987695012
2025-09-01,ai for business,39,71,18703,0.003796182430626103
2025-09-01,customer segmentation,48,97,7226,0.01342374757818987
2025-09-01,sales forecasting,15,55,5989,0.009183503088996493
2025-09-02,marketing analytics,11,15,4544,0.003301056338028169
2025-09-02,ai for business,9,65,16910,0.00384387936132466
2025-09-02,customer segmentation,27,37,13393,0.002762637198536549
2025-09-02,sales forecasting,40,86,8279,0.010387727986471796
2025-09-03,marketing analytics,6,53,3999,0.013253313328332083
2025-09-03,ai for business,34,24,18073,0.0013279477673878162
2025-09-03,customer segmentation,29,90,11064,0.008134490238611713
2025-09-03,sales forecasting,21,58,10336,0.005611455108359133
2025-09-04,marketing analytics,14,32,10531,0.003038647801728231
2025-09-04,ai for business,30,57,14312,0.00398267188373393
2025-09-04,customer segmentation,29,66,3308,0.01995163240628779
2025-09-04,sales forecasting,28,35,15549,0.0022509486140587817
2025-09-05,marketing analytics,13,32,5277,0.006064051544438127
2025-09-05,ai for business,33,63,14067,0.004478566858605247
2025-09-05,customer segmentation,23,11,3909,0.0028140189306728063
2025-09-05,sales forecasting,7,59,16223,0.0036368119336744127
2025-09-06,marketing analytics,13,27,8719,0.003096685399701801
2025-09-06,ai for business,26,60,17607,0.0034077355597205657
2025-09-06,customer segmentation,12,89,14247,0.006246929178072577
2025-09-06,sales forecasting,28,52,14639,0.0035521552018580502
2025-09-07,marketing analytics,13,84,1256,0.06687898089171974
2025-09-07,ai for business,4,12,16479,0.0007281995266703076
2025-09-07,customer segmentation,41,50,8505,0.005878894767783657
2025-09-07,sales forecasting,7,68,6332,0.010739102969046115
2025-09-08,marketing analytics,41,6,10336,0.0005804953560371517
2025-09-08,ai for business,7,78,11661,0.006688963210702341
2025-09-08,customer segmentation,41,58,11373,0.005099797766640288
2025-09-08,sales forecasting,32,25,9031,0.0027682427195216477
2025-09-09,marketing analytics,19,91,13917,0.006538765538549975
2025-09-09,ai for business,41,32,5851,0.0054691505725517
2025-09-09,customer segmentation,35,11,12581,0.0008743343136475638
2025-09-09,sales forecasting,49,76,13366,0.005686069130629957
2025-09-10,marketing analytics,26,71,6189,0.01147196639198578
2025-09-10,ai for business,41,22,3270,0.00672782874617737
2025-09-10,customer segmentation,14,18,19712,0.0009131493506493506
2025-09-10,sales forecasting,27,73,14935,0.0048878473384666886
2025-09-11,marketing analytics,3,26,16427,0.0015827600900955743
2025-09-11,ai for business,6,92,18175,0.005061898211829436
2025-09-11,customer segmentation,15,10,9825,0.0010178117048346056
2025-09-11,sales forecasting,5,64,11092,0.00576992426974396
2025-09-12,marketing analytics,6,94,17313,0.00542944608097961
2025-09-12,ai for business,15,76,9769,0.007779711331763742
2025-09-12,customer segmentation,17,78,13499,0.005778205793021705
2025-09-12,sales forecasting,34,94,5956,0.0157824042981867
2025-09-13,marketing analytics,30,48,6269,0.007656723560376456
2025-09-13,ai for business,33,92,3997,0.023017262947210407
2025-09-13,customer segmentation,16,45,9023,0.0049872547933059955
2025-09-13,sales forecasting,18,98,6914,0.01417413942724906
2025-09-14,marketing analytics,25,26,16875,0.0015407407407407407
2025-09-14,ai for business,44,98,19980,0.004904904904904905
2025-09-14,customer segmentation,9,87,12555,0.006929510155316607
2025-09-14,sales forecasting,20,46,5200,0.008846153846153846
2025-09-15,marketing analytics,5,51,14765,0.003454114459871317
2025-09-15,ai for business,14,30,13002,0.0023073373327180432
2025-09-15,customer segmentation,49,23,16915,0.0013597398758498373
2025-09-15,sales forecasting,39,84,19435,0.004322099305376898
2025-09-16,marketing analytics,31,91,7248,0.012555187637969095
2025-09-16,ai for business,10,42,17976,0.002336448598130841
2025-09-16,customer segmentation,30,62,15527,0.003993044374315708
2025-09-16,sales forecasting,25,54,3770,0.014323607427055704
2025-09-17,marketing analytics,10,69,12106,0.005699653064596068
2025-09-17,ai for business,6,16,9333,0.0017143469409621772
2025-09-17,customer segmentation,17,88,5320,0.016541353383458645
2025-09-17,sales forecasting,19,45,12496,0.0036011523687580027
2025-09-18,marketing analytics,13,69,11179,0.006172287324447625
2025-09-18,ai for business,20,97,10368,0.00935570987654321
2025-09-18,customer segmentation,10,67,14947,0.004482504850471666
2025-09-18,sales forecasting,43,92,6934,0.013267955004326508
2025-09-19,marketing analytics,22,50,1633,0.03061849357011635
2025-09-19,ai for business,4,54,3569,0.015130288596245448
2025-09-19,customer segmentation,39,34,19099,0.001780197916121263
2025-09-19,sales forecasting,35,99,10254,0.00965476887068461
2025-09-20,marketing analytics,44,81,17831,0.0045426504402445176
2025-09-20,ai for business,1,68,6358,0.0106951871657754
2025-09-20,customer segmentation,43,56,1684,0.0332541567695962
2025-09-20,sales forecasting,11,88,13514,0.006511765576439248
2025-09-21,marketing analytics,11,34,11355,0.002994275649493615
2025-09-21,ai for business,24,73,11142,0.006551786034823192
2025-09-21,customer segmentation,18,86,9098,0.009452626950978238
2025-09-21,sales forecasting,17,83,17177,0.004832042847994411
2025-09-22,marketing analytics,31,70,2656,0.02635542168674699
2025-09-22,ai for business,7,69,2783,0.024793388429752067
2025-09-22,customer segmentation,23,53,3438,0.015415939499709133
2025-09-22,sales forecasting,7,70,9865,0.007095793208312215
2025-09-23,marketing analytics,23,74,6915,0.010701373825018077
2025-09-23,ai for business,1,36,3271,0.011005808621216754
2025-09-23,customer segmentation,23,18,18722,0.0009614357440444397
2025-09-23,sales forecasting,25,17,1844,0.009219088937093275
2025-09-24,marketing analytics,32,70,8978,0.007796836711962575
2025-09-24,ai for business,3,64,1545,0.041423948220064725
2025-09-24,customer segmentation,36,26,17287,0.0015040203621218256
2025-09-24,sales forecasting,43,86,16931,0.005079440080326029
2025-09-25,marketing analytics,2,23,7700,0.0029870129870129872
2025-09-25,ai for business,2,7,5469,0.0012799414883891023
2025-09-25,customer segmentation,23,61,18168,0.003357551739321885
2025-09-25,sales forecasting,10,64,9257,0.006913686939613265
2025-09-26,marketing analytics,29,65,5710,0.01138353765323993
2025-09-26,ai for business,11,6,4376,0.0013711151736745886
2025-09-26,customer segmentation,40,97,7730,0.012548512289780078
2025-09-26,sales forecasting,9,55,16790,0.003275759380583681
2025-09-27,marketing analytics,35,23,12521,0.0018369139845060298
2025-09-27,ai for business,41,84,11328,0.007415254237288136
2025-09-27,customer segmentation,49,82,3213,0.025521319638966696
2025-09-27,sales forecasting,5,81,6744,0.01201067615658363
2025-09-28,marketing analytics,32,44,17186,0.002560223437681834
2025-09-28,ai for business,1,77,6808,0.011310223266745006
2025-09-28,customer segmentation,36,9,16656,0.0005403458213256485
2025-09-28,sales forecasting,43,27,1320,0.020454545454545454
2025-09-29,marketing analytics,19,19,8443,0.002250384934265072
2025-09-29,ai for business,39,16,19025,0.0008409986859395532
2025-09-29,customer segmentation,8,60,1214,0.04942339373970346
2025-09-29,sales forecasting,28,35,17991,0.001945417153020955
2025-09-30,marketing analytics,38,97,19150,0.005065274151436031
2025-09-30,ai for business,28,62,16711,0.0037101310514032673
